,Year,HomeTeam,VisitingTeam,DayofWeek,DayNight,Attendance,Stadium,Capacity,RoofType
386,2004,NYN,MIA,0,1,16468.0,Yankee Stadium,46537,O
387,2004,NYN,MIA,0,1,17770.0,Yankee Stadium,46537,O
388,2004,NYN,MIA,0,1,19621.0,Yankee Stadium,46537,O
389,2004,NYN,MIA,0,0,24937.0,Yankee Stadium,46537,O
390,2004,NYN,PHI,1,1,27827.0,Yankee Stadium,46537,O
391,2004,NYN,PHI,1,0,21718.0,Yankee Stadium,46537,O
392,2004,NYN,PHI,1,0,23391.0,Yankee Stadium,46537,O
393,2004,NYN,ATL,0,1,0.0,Yankee Stadium,46537,O
394,2004,NYN,ATL,0,1,21476.0,Yankee Stadium,46537,O
395,2004,NYN,ATL,0,1,21545.0,Yankee Stadium,46537,O
396,2004,NYN,ATL,0,1,29704.0,Yankee Stadium,46537,O
397,2004,NYN,ATL,0,1,19885.0,Yankee Stadium,46537,O
398,2004,NYN,CHN,1,1,28196.0,Yankee Stadium,46537,O
399,2004,NYN,CHN,1,0,34284.0,Yankee Stadium,46537,O
400,2004,NYN,CHN,1,0,36476.0,Yankee Stadium,46537,O
401,2004,NYN,WAS,1,1,29273.0,Yankee Stadium,46537,O
402,2004,NYN,WAS,1,1,30147.0,Yankee Stadium,46537,O
403,2004,NYN,WAS,1,0,33569.0,Yankee Stadium,46537,O
404,2005,NYN,HOU,0,0,53663.0,Yankee Stadium,46537,O
405,2005,NYN,HOU,0,1,22431.0,Yankee Stadium,46537,O
406,2005,NYN,HOU,0,1,17214.0,Yankee Stadium,46537,O
407,2005,NYN,MIA,1,1,49448.0,Yankee Stadium,46537,O
408,2005,NYN,MIA,1,0,55351.0,Yankee Stadium,46537,O
409,2005,NYN,MIA,1,0,55266.0,Yankee Stadium,46537,O
410,2005,NYN,WAS,1,1,28488.0,Yankee Stadium,46537,O
411,2005,NYN,WAS,1,0,44058.0,Yankee Stadium,46537,O
412,2005,NYN,WAS,1,0,43313.0,Yankee Stadium,46537,O
413,2005,NYN,ATL,0,1,16874.0,Yankee Stadium,46537,O
414,2005,NYN,ATL,0,1,31511.0,Yankee Stadium,46537,O
415,2005,NYN,ATL,0,0,21087.0,Yankee Stadium,46537,O
416,2005,NYN,PHI,0,1,16897.0,Yankee Stadium,46537,O
417,2005,NYN,PHI,0,1,17051.0,Yankee Stadium,46537,O
418,2005,NYN,PHI,0,1,21356.0,Yankee Stadium,46537,O
419,2005,NYN,PHI,0,0,19553.0,Yankee Stadium,46537,O
420,2005,NYN,SLN,1,1,43495.0,Yankee Stadium,46537,O
421,2005,NYN,SLN,1,0,40921.0,Yankee Stadium,46537,O
422,2005,NYN,SLN,1,0,32949.0,Yankee Stadium,46537,O
423,2005,NYN,CIN,0,1,19963.0,Yankee Stadium,46537,O
424,2005,NYN,CIN,0,1,28426.0,Yankee Stadium,46537,O
425,2005,NYN,CIN,0,0,26607.0,Yankee Stadium,46537,O
426,2005,NYN,NYA,1,1,55740.0,Yankee Stadium,46537,O
427,2005,NYN,NYA,1,0,55800.0,Yankee Stadium,46537,O
428,2005,NYN,NYA,1,0,55953.0,Yankee Stadium,46537,O
429,2005,NYN,ARI,0,1,33955.0,Yankee Stadium,46537,O
430,2005,NYN,ARI,0,1,33436.0,Yankee Stadium,46537,O
431,2005,NYN,ARI,0,1,28260.0,Yankee Stadium,46537,O
432,2005,NYN,SFN,1,0,37194.0,Yankee Stadium,46537,O
433,2005,NYN,SFN,1,0,0.0,Yankee Stadium,46537,O
434,2005,NYN,SFN,1,1,33460.0,Yankee Stadium,46537,O
435,2005,NYN,HOU,0,1,39953.0,Yankee Stadium,46537,O
436,2005,NYN,HOU,0,1,23635.0,Yankee Stadium,46537,O
437,2005,NYN,HOU,0,1,30737.0,Yankee Stadium,46537,O
438,2005,NYN,ANA,1,1,31131.0,Yankee Stadium,46537,O
439,2005,NYN,ANA,1,1,33889.0,Yankee Stadium,46537,O
440,2005,NYN,ANA,1,0,43582.0,Yankee Stadium,46537,O
441,2005,NYN,PHI,0,1,39898.0,Yankee Stadium,46537,O
442,2005,NYN,PHI,0,1,24915.0,Yankee Stadium,46537,O
443,2005,NYN,PHI,0,0,36667.0,Yankee Stadium,46537,O
444,2005,NYN,MIA,1,1,44853.0,Yankee Stadium,46537,O
445,2005,NYN,MIA,1,0,41290.0,Yankee Stadium,46537,O
446,2005,NYN,MIA,1,0,37824.0,Yankee Stadium,46537,O
447,2005,NYN,ATL,0,1,43319.0,Yankee Stadium,46537,O
448,2005,NYN,ATL,1,1,34444.0,Yankee Stadium,46537,O
449,2005,NYN,ATL,1,1,36078.0,Yankee Stadium,46537,O
450,2005,NYN,ATL,1,0,34983.0,Yankee Stadium,46537,O
451,2005,NYN,SDN,0,1,37945.0,Yankee Stadium,46537,O
452,2005,NYN,SDN,0,1,31697.0,Yankee Stadium,46537,O
453,2005,NYN,SDN,0,0,33361.0,Yankee Stadium,46537,O
454,2005,NYN,LAN,1,1,50273.0,Yankee Stadium,46537,O
455,2005,NYN,LAN,1,0,43705.0,Yankee Stadium,46537,O
456,2005,NYN,LAN,1,0,38008.0,Yankee Stadium,46537,O
457,2005,NYN,MIL,0,1,32453.0,Yankee Stadium,46537,O
458,2005,NYN,MIL,0,1,40659.0,Yankee Stadium,46537,O
459,2005,NYN,MIL,0,0,30359.0,Yankee Stadium,46537,O
460,2005,NYN,CHN,1,1,34728.0,Yankee Stadium,46537,O
461,2005,NYN,CHN,1,0,39911.0,Yankee Stadium,46537,O
462,2005,NYN,CHN,1,1,40321.0,Yankee Stadium,46537,O
463,2005,NYN,PIT,0,1,37202.0,Yankee Stadium,46537,O
464,2005,NYN,PIT,0,1,28730.0,Yankee Stadium,46537,O
465,2005,NYN,PIT,0,1,35653.0,Yankee Stadium,46537,O
466,2005,NYN,WAS,1,1,38196.0,Yankee Stadium,46537,O
467,2005,NYN,WAS,1,1,51785.0,Yankee Stadium,46537,O
468,2005,NYN,WAS,1,0,42412.0,Yankee Stadium,46537,O
469,2005,NYN,PHI,0,1,36505.0,Yankee Stadium,46537,O
470,2005,NYN,PHI,0,1,43780.0,Yankee Stadium,46537,O
471,2005,NYN,PHI,0,0,38316.0,Yankee Stadium,46537,O
472,2005,NYN,WAS,0,1,34143.0,Yankee Stadium,46537,O
473,2005,NYN,WAS,0,1,24049.0,Yankee Stadium,46537,O
474,2005,NYN,WAS,0,0,21441.0,Yankee Stadium,46537,O
475,2005,NYN,ATL,1,1,37519.0,Yankee Stadium,46537,O
476,2005,NYN,ATL,1,0,34191.0,Yankee Stadium,46537,O
477,2005,NYN,ATL,1,0,31703.0,Yankee Stadium,46537,O
478,2005,NYN,MIA,0,1,21275.0,Yankee Stadium,46537,O
479,2005,NYN,MIA,0,1,36793.0,Yankee Stadium,46537,O
480,2005,NYN,MIA,0,1,25093.0,Yankee Stadium,46537,O
481,2005,NYN,COL,0,1,27570.0,Yankee Stadium,46537,O
482,2005,NYN,COL,1,1,29133.0,Yankee Stadium,46537,O
483,2005,NYN,COL,1,1,36385.0,Yankee Stadium,46537,O
484,2005,NYN,COL,1,0,47718.0,Yankee Stadium,46537,O
485,2006,NYN,WAS,0,0,54371.0,Yankee Stadium,46537,O
486,2006,NYN,WAS,0,1,19557.0,Yankee Stadium,46537,O
487,2006,NYN,WAS,0,1,25839.0,Yankee Stadium,46537,O
488,2006,NYN,MIA,1,1,39761.0,Yankee Stadium,46537,O
489,2006,NYN,MIA,1,0,55255.0,Yankee Stadium,46537,O
490,2006,NYN,MIL,1,1,37489.0,Yankee Stadium,46537,O
491,2006,NYN,MIL,1,0,55831.0,Yankee Stadium,46537,O
492,2006,NYN,MIL,1,0,38119.0,Yankee Stadium,46537,O
493,2006,NYN,ATL,0,1,36867.0,Yankee Stadium,46537,O
494,2006,NYN,ATL,0,1,30322.0,Yankee Stadium,46537,O
495,2006,NYN,ATL,0,0,40861.0,Yankee Stadium,46537,O
496,2006,NYN,WAS,0,1,28310.0,Yankee Stadium,46537,O
497,2006,NYN,WAS,0,1,34046.0,Yankee Stadium,46537,O
498,2006,NYN,PIT,0,1,33668.0,Yankee Stadium,46537,O
499,2006,NYN,PIT,0,1,30756.0,Yankee Stadium,46537,O
500,2006,NYN,ATL,1,1,47720.0,Yankee Stadium,46537,O
501,2006,NYN,ATL,1,0,48369.0,Yankee Stadium,46537,O
502,2006,NYN,ATL,1,0,48100.0,Yankee Stadium,46537,O
503,2006,NYN,NYA,1,1,56289.0,Yankee Stadium,46537,O
504,2006,NYN,NYA,1,0,56185.0,Yankee Stadium,46537,O
505,2006,NYN,NYA,1,1,56205.0,Yankee Stadium,46537,O
506,2006,NYN,PHI,0,1,28958.0,Yankee Stadium,46537,O
507,2006,NYN,PHI,0,1,32094.0,Yankee Stadium,46537,O
508,2006,NYN,PHI,0,0,51365.0,Yankee Stadium,46537,O
509,2006,NYN,ARI,0,1,39826.0,Yankee Stadium,46537,O
510,2006,NYN,ARI,0,1,35448.0,Yankee Stadium,46537,O
511,2006,NYN,ARI,0,1,37735.0,Yankee Stadium,46537,O
512,2006,NYN,SFN,1,0,0.0,Yankee Stadium,46537,O
513,2006,NYN,SFN,1,1,45576.0,Yankee Stadium,46537,O
514,2006,NYN,SFN,1,0,48791.0,Yankee Stadium,46537,O
515,2006,NYN,BAL,1,1,45967.0,Yankee Stadium,46537,O
516,2006,NYN,BAL,1,1,52320.0,Yankee Stadium,46537,O
517,2006,NYN,BAL,1,0,43393.0,Yankee Stadium,46537,O
518,2006,NYN,CIN,0,1,41874.0,Yankee Stadium,46537,O
519,2006,NYN,CIN,0,1,38991.0,Yankee Stadium,46537,O
520,2006,NYN,CIN,0,1,49758.0,Yankee Stadium,46537,O
521,2006,NYN,CIN,0,0,46767.0,Yankee Stadium,46537,O
522,2006,NYN,PIT,0,1,54111.0,Yankee Stadium,46537,O
523,2006,NYN,PIT,0,0,38487.0,Yankee Stadium,46537,O
524,2006,NYN,PIT,0,1,40360.0,Yankee Stadium,46537,O
525,2006,NYN,PIT,0,1,39743.0,Yankee Stadium,46537,O
526,2006,NYN,MIA,1,1,41276.0,Yankee Stadium,46537,O
527,2006,NYN,MIA,1,0,0.0,Yankee Stadium,46537,O
528,2006,NYN,MIA,1,0,41477.0,Yankee Stadium,46537,O
529,2006,NYN,MIA,1,0,39829.0,Yankee Stadium,46537,O
530,2006,NYN,HOU,1,1,46228.0,Yankee Stadium,46537,O
531,2006,NYN,HOU,1,0,46574.0,Yankee Stadium,46537,O
532,2006,NYN,HOU,1,0,46375.0,Yankee Stadium,46537,O
533,2006,NYN,CHN,0,1,45631.0,Yankee Stadium,46537,O
534,2006,NYN,CHN,0,1,47686.0,Yankee Stadium,46537,O
535,2006,NYN,CHN,0,0,40299.0,Yankee Stadium,46537,O
536,2006,NYN,PHI,1,1,43209.0,Yankee Stadium,46537,O
537,2006,NYN,PHI,1,0,44829.0,Yankee Stadium,46537,O
538,2006,NYN,PHI,1,1,39144.0,Yankee Stadium,46537,O
539,2006,NYN,SDN,0,1,46167.0,Yankee Stadium,46537,O
540,2006,NYN,SDN,0,1,49979.0,Yankee Stadium,46537,O
541,2006,NYN,SDN,0,0,39649.0,Yankee Stadium,46537,O
542,2006,NYN,COL,1,1,35325.0,Yankee Stadium,46537,O
543,2006,NYN,COL,1,1,55085.0,Yankee Stadium,46537,O
544,2006,NYN,COL,1,0,40654.0,Yankee Stadium,46537,O
545,2006,NYN,SLN,0,1,49661.0,Yankee Stadium,46537,O
546,2006,NYN,SLN,0,1,49329.0,Yankee Stadium,46537,O
547,2006,NYN,SLN,0,1,45497.0,Yankee Stadium,46537,O
548,2006,NYN,PHI,1,1,41707.0,Yankee Stadium,46537,O
549,2006,NYN,PHI,1,1,47019.0,Yankee Stadium,46537,O
550,2006,NYN,PHI,0,0,45868.0,Yankee Stadium,46537,O
551,2006,NYN,ATL,0,1,42428.0,Yankee Stadium,46537,O
552,2006,NYN,ATL,0,0,0.0,Yankee Stadium,46537,O
553,2006,NYN,ATL,0,0,40536.0,Yankee Stadium,46537,O
554,2006,NYN,LAN,0,1,48583.0,Yankee Stadium,46537,O
555,2006,NYN,LAN,1,1,52077.0,Yankee Stadium,46537,O
556,2006,NYN,LAN,1,0,47062.0,Yankee Stadium,46537,O
557,2006,NYN,LAN,1,0,48760.0,Yankee Stadium,46537,O
558,2006,NYN,MIA,0,1,46729.0,Yankee Stadium,46537,O
559,2006,NYN,MIA,0,1,42407.0,Yankee Stadium,46537,O
560,2006,NYN,MIA,0,1,37911.0,Yankee Stadium,46537,O
561,2006,NYN,MIA,0,1,44966.0,Yankee Stadium,46537,O
562,2006,NYN,WAS,1,1,42788.0,Yankee Stadium,46537,O
563,2006,NYN,WAS,1,0,45247.0,Yankee Stadium,46537,O
564,2006,NYN,WAS,1,0,44543.0,Yankee Stadium,46537,O
565,2006,NYN,WAS,0,1,34027.0,Yankee Stadium,46537,O
566,2007,NYN,PHI,0,0,56227.0,Yankee Stadium,46537,O
567,2007,NYN,PHI,0,1,41927.0,Yankee Stadium,46537,O
568,2007,NYN,PHI,0,1,33355.0,Yankee Stadium,46537,O
569,2007,NYN,WAS,1,1,47311.0,Yankee Stadium,46537,O
570,2007,NYN,WAS,1,0,53560.0,Yankee Stadium,46537,O
571,2007,NYN,ATL,1,1,47547.0,Yankee Stadium,46537,O
572,2007,NYN,ATL,1,0,55143.0,Yankee Stadium,46537,O
573,2007,NYN,ATL,1,0,55671.0,Yankee Stadium,46537,O
574,2007,NYN,COL,0,1,32154.0,Yankee Stadium,46537,O
575,2007,NYN,COL,0,1,38500.0,Yankee Stadium,46537,O
576,2007,NYN,COL,0,0,33522.0,Yankee Stadium,46537,O
577,2007,NYN,MIA,0,1,39383.0,Yankee Stadium,46537,O
578,2007,NYN,MIA,0,1,48458.0,Yankee Stadium,46537,O
579,2007,NYN,MIA,0,0,25236.0,Yankee Stadium,46537,O
580,2007,NYN,MIL,1,1,40126.0,Yankee Stadium,46537,O
581,2007,NYN,MIL,1,0,50193.0,Yankee Stadium,46537,O
582,2007,NYN,MIL,1,0,51427.0,Yankee Stadium,46537,O
583,2007,NYN,CHN,0,1,34033.0,Yankee Stadium,46537,O
584,2007,NYN,CHN,0,1,37487.0,Yankee Stadium,46537,O
585,2007,NYN,CHN,0,1,37483.0,Yankee Stadium,46537,O
586,2007,NYN,CHN,0,0,42667.0,Yankee Stadium,46537,O
587,2007,NYN,NYA,1,1,56337.0,Yankee Stadium,46537,O
588,2007,NYN,NYA,1,0,56137.0,Yankee Stadium,46537,O
589,2007,NYN,NYA,1,1,56438.0,Yankee Stadium,46537,O
590,2007,NYN,SFN,0,1,47940.0,Yankee Stadium,46537,O
591,2007,NYN,SFN,0,1,41395.0,Yankee Stadium,46537,O
592,2007,NYN,SFN,0,1,44228.0,Yankee Stadium,46537,O
593,2007,NYN,ARI,1,1,40230.0,Yankee Stadium,46537,O
594,2007,NYN,ARI,1,0,45219.0,Yankee Stadium,46537,O
595,2007,NYN,ARI,1,0,53012.0,Yankee Stadium,46537,O
596,2007,NYN,PHI,0,1,43078.0,Yankee Stadium,46537,O
597,2007,NYN,PHI,0,1,42696.0,Yankee Stadium,46537,O
598,2007,NYN,PHI,0,1,43398.0,Yankee Stadium,46537,O
599,2007,NYN,MIN,0,1,37319.0,Yankee Stadium,46537,O
600,2007,NYN,MIN,0,1,40935.0,Yankee Stadium,46537,O
601,2007,NYN,MIN,0,1,44517.0,Yankee Stadium,46537,O
602,2007,NYN,OAK,1,1,43029.0,Yankee Stadium,46537,O
603,2007,NYN,OAK,1,1,52920.0,Yankee Stadium,46537,O
604,2007,NYN,OAK,1,0,50143.0,Yankee Stadium,46537,O
605,2007,NYN,SLN,0,1,40075.0,Yankee Stadium,46537,O
606,2007,NYN,SLN,0,1,40053.0,Yankee Stadium,46537,O
607,2007,NYN,SLN,0,1,40948.0,Yankee Stadium,46537,O
608,2007,NYN,CIN,0,1,48282.0,Yankee Stadium,46537,O
609,2007,NYN,CIN,1,1,51305.0,Yankee Stadium,46537,O
610,2007,NYN,CIN,1,1,51742.0,Yankee Stadium,46537,O
611,2007,NYN,CIN,1,0,52186.0,Yankee Stadium,46537,O
612,2007,NYN,PIT,0,1,49122.0,Yankee Stadium,46537,O
613,2007,NYN,PIT,0,1,49906.0,Yankee Stadium,46537,O
614,2007,NYN,PIT,0,0,52150.0,Yankee Stadium,46537,O
615,2007,NYN,WAS,1,1,51179.0,Yankee Stadium,46537,O
616,2007,NYN,WAS,1,0,51947.0,Yankee Stadium,46537,O
617,2007,NYN,WAS,1,1,46265.0,Yankee Stadium,46537,O
618,2007,NYN,WAS,1,0,47264.0,Yankee Stadium,46537,O
619,2007,NYN,ATL,0,1,52177.0,Yankee Stadium,46537,O
620,2007,NYN,ATL,0,1,51749.0,Yankee Stadium,46537,O
621,2007,NYN,ATL,0,0,52425.0,Yankee Stadium,46537,O
622,2007,NYN,MIA,1,1,48516.0,Yankee Stadium,46537,O
623,2007,NYN,MIA,1,1,50773.0,Yankee Stadium,46537,O
624,2007,NYN,MIA,1,0,51023.0,Yankee Stadium,46537,O
625,2007,NYN,SDN,0,1,48592.0,Yankee Stadium,46537,O
626,2007,NYN,SDN,0,1,50060.0,Yankee Stadium,46537,O
627,2007,NYN,SDN,0,1,50078.0,Yankee Stadium,46537,O
628,2007,NYN,LAN,1,1,53250.0,Yankee Stadium,46537,O
629,2007,NYN,LAN,1,0,52655.0,Yankee Stadium,46537,O
630,2007,NYN,LAN,1,1,49234.0,Yankee Stadium,46537,O
631,2007,NYN,HOU,1,1,51113.0,Yankee Stadium,46537,O
632,2007,NYN,HOU,1,0,53061.0,Yankee Stadium,46537,O
633,2007,NYN,HOU,1,0,51847.0,Yankee Stadium,46537,O
634,2007,NYN,ATL,0,1,48557.0,Yankee Stadium,46537,O
635,2007,NYN,ATL,0,1,48732.0,Yankee Stadium,46537,O
636,2007,NYN,ATL,0,1,51648.0,Yankee Stadium,46537,O
637,2007,NYN,PHI,1,1,53730.0,Yankee Stadium,46537,O
638,2007,NYN,PHI,1,0,55477.0,Yankee Stadium,46537,O
639,2007,NYN,PHI,1,0,52779.0,Yankee Stadium,46537,O
640,2007,NYN,WAS,0,1,49164.0,Yankee Stadium,46537,O
641,2007,NYN,WAS,0,1,49244.0,Yankee Stadium,46537,O
642,2007,NYN,WAS,0,1,51940.0,Yankee Stadium,46537,O
643,2007,NYN,SLN,0,1,48900.0,Yankee Stadium,46537,O
644,2007,NYN,MIA,1,1,55298.0,Yankee Stadium,46537,O
645,2007,NYN,MIA,1,0,54675.0,Yankee Stadium,46537,O
646,2007,NYN,MIA,1,0,54453.0,Yankee Stadium,46537,O
647,2008,NYN,PHI,0,0,56350.0,Yankee Stadium,46537,O
648,2008,NYN,PHI,0,1,47127.0,Yankee Stadium,46537,O
649,2008,NYN,PHI,0,1,49045.0,Yankee Stadium,46537,O
650,2008,NYN,MIL,1,1,46214.0,Yankee Stadium,46537,O
651,2008,NYN,MIL,1,0,54701.0,Yankee Stadium,46537,O
652,2008,NYN,MIL,1,0,52794.0,Yankee Stadium,46537,O
653,2008,NYN,WAS,0,1,46567.0,Yankee Stadium,46537,O
654,2008,NYN,WAS,0,1,46106.0,Yankee Stadium,46537,O
655,2008,NYN,WAS,0,1,47785.0,Yankee Stadium,46537,O
656,2008,NYN,ATL,1,1,52495.0,Yankee Stadium,46537,O
657,2008,NYN,ATL,1,0,51339.0,Yankee Stadium,46537,O
658,2008,NYN,ATL,1,0,53487.0,Yankee Stadium,46537,O
659,2008,NYN,PIT,0,1,46982.0,Yankee Stadium,46537,O
660,2008,NYN,PIT,0,0,46788.0,Yankee Stadium,46537,O
661,2008,NYN,CIN,1,0,55186.0,Yankee Stadium,46537,O
662,2008,NYN,CIN,1,1,47673.0,Yankee Stadium,46537,O
663,2008,NYN,CIN,1,0,49264.0,Yankee Stadium,46537,O
664,2008,NYN,WAS,0,1,45321.0,Yankee Stadium,46537,O
665,2008,NYN,WAS,0,1,46618.0,Yankee Stadium,46537,O
666,2008,NYN,WAS,0,1,48529.0,Yankee Stadium,46537,O
667,2008,NYN,WAS,0,0,51769.0,Yankee Stadium,46537,O
668,2008,NYN,MIA,0,1,51489.0,Yankee Stadium,46537,O
669,2008,NYN,MIA,0,1,47093.0,Yankee Stadium,46537,O
670,2008,NYN,MIA,0,1,47769.0,Yankee Stadium,46537,O
671,2008,NYN,LAN,0,1,52886.0,Yankee Stadium,46537,O
672,2008,NYN,LAN,1,1,52176.0,Yankee Stadium,46537,O
673,2008,NYN,LAN,1,0,53528.0,Yankee Stadium,46537,O
674,2008,NYN,LAN,1,1,50263.0,Yankee Stadium,46537,O
675,2008,NYN,ARI,0,1,45808.0,Yankee Stadium,46537,O
676,2008,NYN,ARI,0,1,46503.0,Yankee Stadium,46537,O
677,2008,NYN,ARI,0,0,47042.0,Yankee Stadium,46537,O
678,2008,NYN,TEX,1,1,49880.0,Yankee Stadium,46537,O
679,2008,NYN,TEX,1,0,0.0,Yankee Stadium,46537,O
680,2008,NYN,TEX,1,1,55438.0,Yankee Stadium,46537,O
681,2008,NYN,SEA,0,1,49789.0,Yankee Stadium,46537,O
682,2008,NYN,SEA,0,1,49386.0,Yankee Stadium,46537,O
683,2008,NYN,SEA,0,1,52154.0,Yankee Stadium,46537,O
684,2008,NYN,NYA,1,1,56308.0,Yankee Stadium,46537,O
685,2008,NYN,NYA,1,0,56172.0,Yankee Stadium,46537,O
686,2008,NYN,NYA,1,0,56277.0,Yankee Stadium,46537,O
687,2008,NYN,SFN,0,1,48887.0,Yankee Stadium,46537,O
688,2008,NYN,SFN,0,1,48896.0,Yankee Stadium,46537,O
689,2008,NYN,SFN,0,0,48755.0,Yankee Stadium,46537,O
690,2008,NYN,COL,1,1,49016.0,Yankee Stadium,46537,O
691,2008,NYN,COL,1,0,54137.0,Yankee Stadium,46537,O
692,2008,NYN,COL,1,1,51293.0,Yankee Stadium,46537,O
693,2008,NYN,PHI,0,1,55081.0,Yankee Stadium,46537,O
694,2008,NYN,PHI,0,1,53444.0,Yankee Stadium,46537,O
695,2008,NYN,PHI,0,0,50962.0,Yankee Stadium,46537,O
696,2008,NYN,SLN,1,1,55372.0,Yankee Stadium,46537,O
697,2008,NYN,SLN,1,1,53799.0,Yankee Stadium,46537,O
698,2008,NYN,SLN,1,0,53691.0,Yankee Stadium,46537,O
699,2008,NYN,SDN,0,1,52130.0,Yankee Stadium,46537,O
700,2008,NYN,SDN,0,1,48018.0,Yankee Stadium,46537,O
701,2008,NYN,SDN,0,0,49352.0,Yankee Stadium,46537,O
702,2008,NYN,MIA,1,1,50307.0,Yankee Stadium,46537,O
703,2008,NYN,MIA,1,1,52484.0,Yankee Stadium,46537,O
704,2008,NYN,MIA,1,0,54242.0,Yankee Stadium,46537,O
705,2008,NYN,PIT,0,0,53534.0,Yankee Stadium,46537,O
706,2008,NYN,ATL,0,1,50589.0,Yankee Stadium,46537,O
707,2008,NYN,ATL,0,1,50178.0,Yankee Stadium,46537,O
708,2008,NYN,ATL,0,1,51952.0,Yankee Stadium,46537,O
709,2008,NYN,HOU,1,1,52008.0,Yankee Stadium,46537,O
710,2008,NYN,HOU,1,1,51766.0,Yankee Stadium,46537,O
711,2008,NYN,HOU,1,0,49758.0,Yankee Stadium,46537,O
712,2008,NYN,HOU,0,1,49791.0,Yankee Stadium,46537,O
713,2008,NYN,PHI,1,1,48302.0,Yankee Stadium,46537,O
714,2008,NYN,PHI,1,0,55797.0,Yankee Stadium,46537,O
715,2008,NYN,PHI,1,1,54980.0,Yankee Stadium,46537,O
716,2008,NYN,WAS,0,1,50382.0,Yankee Stadium,46537,O
717,2008,NYN,WAS,0,1,52431.0,Yankee Stadium,46537,O
718,2008,NYN,ATL,1,0,0.0,Yankee Stadium,46537,O
719,2008,NYN,ATL,1,1,54705.0,Yankee Stadium,46537,O
720,2008,NYN,ATL,1,0,56041.0,Yankee Stadium,46537,O
721,2008,NYN,CHN,0,1,51137.0,Yankee Stadium,46537,O
722,2008,NYN,CHN,0,1,50615.0,Yankee Stadium,46537,O
723,2008,NYN,CHN,0,1,54416.0,Yankee Stadium,46537,O
724,2008,NYN,CHN,0,1,51174.0,Yankee Stadium,46537,O
725,2008,NYN,MIA,1,1,49545.0,Yankee Stadium,46537,O
726,2008,NYN,MIA,1,0,54920.0,Yankee Stadium,46537,O
727,2008,NYN,MIA,1,0,56059.0,Yankee Stadium,46537,O
728,2009,NYN,SDN,0,1,41007.0,Yankee Stadium,46537,O
729,2009,NYN,SDN,0,1,35581.0,Yankee Stadium,46537,O
730,2009,NYN,SDN,0,1,35985.0,Yankee Stadium,46537,O
731,2009,NYN,MIL,1,1,36436.0,Yankee Stadium,46537,O
732,2009,NYN,MIL,1,0,36312.0,Yankee Stadium,46537,O
733,2009,NYN,MIL,1,0,36124.0,Yankee Stadium,46537,O
734,2009,NYN,WAS,1,1,40522.0,Yankee Stadium,46537,O
735,2009,NYN,WAS,1,0,39960.0,Yankee Stadium,46537,O
736,2009,NYN,WAS,1,0,40023.0,Yankee Stadium,46537,O
737,2009,NYN,MIA,0,1,38573.0,Yankee Stadium,46537,O
738,2009,NYN,MIA,0,1,38546.0,Yankee Stadium,46537,O
739,2009,NYN,MIA,0,0,39339.0,Yankee Stadium,46537,O
740,2009,NYN,PHI,0,1,37600.0,Yankee Stadium,46537,O
741,2009,NYN,PHI,0,1,37295.0,Yankee Stadium,46537,O
742,2009,NYN,PIT,1,1,38496.0,Yankee Stadium,46537,O
743,2009,NYN,PIT,1,0,39769.0,Yankee Stadium,46537,O
744,2009,NYN,PIT,1,0,39871.0,Yankee Stadium,46537,O
745,2009,NYN,ATL,0,1,40497.0,Yankee Stadium,46537,O
746,2009,NYN,ATL,0,1,39408.0,Yankee Stadium,46537,O
747,2009,NYN,ATL,0,0,40555.0,Yankee Stadium,46537,O
748,2009,NYN,WAS,0,1,41103.0,Yankee Stadium,46537,O
749,2009,NYN,WAS,0,1,39376.0,Yankee Stadium,46537,O
750,2009,NYN,WAS,0,1,40171.0,Yankee Stadium,46537,O
751,2009,NYN,MIA,1,1,40677.0,Yankee Stadium,46537,O
752,2009,NYN,MIA,1,0,40727.0,Yankee Stadium,46537,O
753,2009,NYN,MIA,1,0,40482.0,Yankee Stadium,46537,O
754,2009,NYN,PHI,0,1,37152.0,Yankee Stadium,46537,O
755,2009,NYN,PHI,0,1,38723.0,Yankee Stadium,46537,O
756,2009,NYN,PHI,0,1,38532.0,Yankee Stadium,46537,O
757,2009,NYN,TBA,1,1,38493.0,Yankee Stadium,46537,O
758,2009,NYN,TBA,1,0,37992.0,Yankee Stadium,46537,O
759,2009,NYN,TBA,1,0,38791.0,Yankee Stadium,46537,O
760,2009,NYN,SLN,0,1,38488.0,Yankee Stadium,46537,O
761,2009,NYN,SLN,0,1,38903.0,Yankee Stadium,46537,O
762,2009,NYN,SLN,0,1,39689.0,Yankee Stadium,46537,O
763,2009,NYN,SLN,0,0,41221.0,Yankee Stadium,46537,O
764,2009,NYN,NYA,1,1,41278.0,Yankee Stadium,46537,O
765,2009,NYN,NYA,1,1,41302.0,Yankee Stadium,46537,O
766,2009,NYN,NYA,1,1,41315.0,Yankee Stadium,46537,O
767,2009,NYN,LAN,0,1,39636.0,Yankee Stadium,46537,O
768,2009,NYN,LAN,0,1,40027.0,Yankee Stadium,46537,O
769,2009,NYN,LAN,0,1,39865.0,Yankee Stadium,46537,O
770,2009,NYN,CIN,1,1,39203.0,Yankee Stadium,46537,O
771,2009,NYN,CIN,1,1,39396.0,Yankee Stadium,46537,O
772,2009,NYN,CIN,1,0,40014.0,Yankee Stadium,46537,O
773,2009,NYN,COL,0,1,38936.0,Yankee Stadium,46537,O
